3歳未勝利|中山|ダ|1200|晴|1300:340_160_140:2080:3160:1020_960_300:7270:3350:29070|20160110,1|ハイデンガールズ|蛯名正義|13.0|5,2|ナックビーナス|横山典弘|3.8|2,3|ヤマイチジャスティ|内田博幸|4.2|3,4|サノノカガヤキ|石橋脩|199.1|12,5|ロードインスパイア|ベリー|2.7|1,6|ラブロイ|三浦皇成|102.5|11,7|フッカツノノロシ|戸崎圭太|26.7|7,8|アポロノホウリン|勝浦正樹|15.2|6,9|ユッセ|西村太一|248.7|13,10|ノボドラゴ|吉田豊|28.6|8,11|グラスウォリアー|柴田大知|9.0|4,12|アンデスコンドル|井上敏樹|51.3|10,13|クインズネプチュン|津村明秀|279.5|15,14|アデューシャーク|江田照男|48.6|9,15|ラッキースピード|丸山元気|274.7|14,16|ソロショット|伴啓太|355.1|16
3歳未勝利|中山|ダ|1800|晴|1070:200_120_110:680:1500:430_410_220:3880:1030:10250|20160110,1|コウセイオリーヴ|田辺裕信|10.7|4,2|マジカルウインド|内田博幸|3.0|2,3|アルセナーレ|大野拓弥|2.8|1,4|アイルーロス|柴田大知|80.3|13,5|ハヤブサプリプリ|吉田隼人|53.8|11,6|クインズコイヌール|井上敏樹|18.6|7,7|ブライトガーランド|吉田豊|7.8|3,8|ジョリガーニャント|三浦皇成|13.1|5,9|アツコ|戸崎圭太|15.5|6,10|ゴシップローズ|丹内祐次|55.5|12,11|ノブアニバーサリー|田中勝春|242.2|15,12|ピクニックガーデン|コントレ|30.8|9,13|キタノシャーロット|長岡禎仁|232.4|14,14|リーネアロッサ|勝浦正樹|25.2|8,15|ボッチボール|嘉藤貴行|308.8|16,16|フェイマスアゲン|松岡正海|45.9|10
3歳未勝利|中山|ダ|1800|晴|880:260_200_290:1650:2240:810_1210_690:4250:4860:27360|20160110,1|イルフォーコン|松岡正海|8.8|5,2|ダイリュウハヤテ|武士沢友|5.9|3,3|ミュゼリバイアサン|柴山雄一|9.4|6,4|エリモグレイス|黛弘人|81.2|12,5|ソーアメージング|三浦皇成|4.7|2,6|エンジェルサイン|田辺裕信|3.7|1,7|リーガルオフィス|大野拓弥|6.0|4,8|コイセヨダンシ|田中勝春|68.2|11,9|キッスイ|石橋脩|123.0|14,10|ウイントリオンフ|内田博幸|24.5|9,11|ホワイトルーク|コントレ|20.3|8,12|ツクバキセキ|丸山元気|34.6|10,13|グリーンベレー|吉田豊|117.9|13,14|フレンドリーノヴァ|柴田善臣|17.4|7,15|ベルウッドユウキ|井上敏樹|328.2|16,16|ヴィクトリーミエル|嶋田純次|302.7|15
障害4歳以上未勝利|中山|障|2880|晴|910:180_130_130:1200:1340:450_510_200:3220:1080:8800|20160110,1|タピエス|中村将之|9.1|4,2|マイネルマーク|五十嵐雄|3.0|2,3|エルインペレイター|浜野谷憲|2.9|1,4|シゲルハリマ|草野太郎|13.1|5,5|トーセンメリッサ|小野寺祐|25.7|8,6|スマートギア|原田和真|6.2|3,7|タイヨウロマン|金子光希|21.8|6,8|ルー|山本康志|24.3|7,9|リターンエース|大江原圭|63.3|12,10|マコトダッソー|上野翔|29.6|9,11|ララオムドゥクー|石神深一|62.4|11,12|エンパイアサンデー|蓑島靖典|127.7|13,13|ローレンルーナ|江田勇亮|38.2|10,14|クラウンボースロン|高野和馬|238.6|14
3歳未勝利|中山|芝|2200|晴|450:170_140_970:640:680:330_4730_2760:1480:11590:50080|20160110,1|ユークリッド|戸崎圭太|4.5|2,2|メゾンリー|横山典弘|2.5|1,3|ビルトアゲン|吉田隼人|87.7|11,4|ギンザマトリックス|勝浦正樹|21.6|8,5|シュティルヴァルト|田辺裕信|14.4|6,6|ロジカロン|大野拓弥|10.3|5,7|キャノンストリート|木幡初広|6.5|3,8|アップトゥイレヴン|石川裕紀|14.8|7,9|スケッチブック|柴山雄一|23.8|9,10|ノーブルサンズ|井上敏樹|54.4|10,11|タカラピクシイ|丸田恭介|201.6|14,12|カルマフォース|石橋脩|439.2|15,13|ベニバナルートイン|野中悠太|498.3|16,14|ジェロディ|ベリー|8.4|4,15|ディヴェルシオーネ|松岡正海|113.6|12,16|バンダムザマジック|田中勝春|196.6|13
3歳新馬|中山|芝|1600|晴|580:230_270_290:510:2490:780_820_820:4640:5000:27570|20160110,1|サバンナロード|ベリー|5.8|2,2|ダノンアイリス|横山典弘|7.9|3,3|コイスルキセキ|内田博幸|8.6|4,4|テイエムダークダン|柴田善臣|211.0|14,5|スパツィアーレ|戸崎圭太|1.6|1,6|ダンスパープル|丸山元気|22.3|6,7|マイネルコローレ|柴田大知|100.8|12,8|ウインシガーロ|松岡正海|46.9|8,9|ディアブルルージュ|田中勝春|68.5|10,10|シュムカネ|伴啓太|161.0|13,11|チムニーロック|石川裕紀|37.2|7,12|マイネルヴァッサー|津村明秀|85.8|11,13|キラボシ|井上敏樹|259.7|16,14|クラシックス|田辺裕信|13.1|5,15|キャサリンガール|蛯名正義|63.9|9,16|スリーパール|長岡禎仁|235.5|15
4歳以上500万下|中山|ダ|1800|晴|3650:960_1050_580:11720:47360:10250_8300_8100:101240:249240:2418230|20160110,1|アンジェラスベル|柴田大知|36.5|9,2|スカーボロフェア|松岡正海|38.4|11,3|パパラヴズマンボ|黛弘人|21.9|7,4|モシモシ|石川裕紀|27.0|8,5|フィールザプリティ|大野拓弥|5.0|2,6|オトメチャン|三浦皇成|5.5|3,7|ラゴディラゴライ|戸崎圭太|6.9|4,8|デルマサリーチャン|長岡禎仁|142.2|15,9|マカワオクイーン|柴山雄一|3.1|1,10|クートネイ|内田博幸|99.4|14,11|トミケンチャダル|勝浦正樹|82.5|13,12|ファインドヌーヴ|丸山元気|9.4|5,13|マラカイトスター|津村明秀|37.0|10,14|カナラズカナラズ|江田照男|71.9|12,15|ツクバスマイル|吉田豊|10.5|6,16|バイレ|蛯名正義|172.0|16
4歳以上500万下|中山|ダ|1200|晴|260:120_140_160:330:580:250_310_420:990:820:3160|20160110,1|ウォリアーズソウル|蛯名正義|2.6|1,2|ディプロムソング|戸崎圭太|4.1|2,3|アミーキティア|丸田恭介|4.7|3,4|ディアドナテロ|ベリー|23.5|9,5|グランアラミス|井上敏樹|19.9|7,6|フジゴウカイ|内田博幸|14.5|4,7|ウエスタンニンジャ|柴田善臣|56.9|12,8|ウサギノカケアシ|江田照男|17.0|5,9|ジャストサウンド|コントレ|269.8|16,10|サンアルパイン|松岡正海|22.9|8,11|ナリノネーヴェ|木幡初也|135.9|15,12|ミタイナ|柴田大知|86.3|13,13|レッドブラッサム|田中勝春|39.1|11,14|クラウンマヒコス|柴山雄一|123.3|14,15|ナミノリゴリラ|石川裕紀|18.4|6,16|プレシャスヴィガー|横山和生|38.1|10
寒竹賞|中山|芝|2000|晴|440:170_290_160:3000:2910:1110_380_780:4950:3200:21260|20160110,1|タイセイサミット|内田博幸|4.4|2,2|シュペルミエール|柴山雄一|13.2|5,3|ノガロ|ベリー|3.8|1,4|ステイパーシスト|石川裕紀|4.7|3,5|リンクス|柴田善臣|4.8|4,6|コスモプロテア|柴田大知|37.3|9,7|ネイビーブルー|戸崎圭太|18.6|8,8|スパーキングジョイ|吉田隼人|106.6|11,9|マヤノピナクル|三浦皇成|14.3|6,10|スズハヤトウー|田中勝春|157.1|13,11|ガルガンチュア|勝浦正樹|182.0|14,12|コスモヴェッキオ|丹内祐次|276.7|16,12|サンエイゴールド|松岡正海|140.0|12,14|プールアンレーヴ|大野拓弥|63.7|10,15|ネコダンサー|石橋脩|185.1|15,16|マツリダバッハ|蛯名正義|15.1|7
招福ステークス|中山|ダ|1800|晴|1170:330_1390_240:10590:43450:8210_1400_6640:66880:64870:504020|20160110,1|マイネルバウンス|丹内祐次|11.7|6,2|セイカフォルテ|柴田大知|70.2|13,3|エルマンボ|ベリー|6.7|4,4|メイショウスミトモ|津村明秀|17.7|9,5|ドラゴンピース|田辺裕信|15.0|8,6|クロスボウ|吉田豊|5.5|3,7|イントロダクション|横山典弘|4.2|1,8|リアライズブラザー|コントレ|59.4|12,9|トウショウギフト|岩部純二|126.9|14,10|メイプルレインボー|長岡禎仁|13.5|7,11|バーディーイーグル|蛯名正義|42.0|11,12|ティアップレーヴ|江田照男|28.6|10,13|キングノヨアケ|石川裕紀|5.0|2,14|タマモマズルカ|石橋脩|9.3|5
